rcociancich|Avvocato, Senatore PD|http://pbs.twimg.com/profile_images/644150002932125696/jQh9RknR_normal.jpg|649|2393|Milano, Lombardia|False
CollinaStefano|Ingegnere civile, esperto di piadina romagnola, amante del calcio e padre. Sono Senatore PD in 1° Commissione (Affari Costituzionali).|http://pbs.twimg.com/profile_images/810163225148948480/xslQv0LT_normal.jpg|1210|1994|Faenza|False
GiuseppeLuigiCu|Senatore Della Repubblica nella XVII legislatura,Gruppo Partito Democratico|http://pbs.twimg.com/profile_images/3367210831/96d1f58d52fa8ed7cf393d75cefa21d8_normal.png|16|0||False
EricaDAdda|Moglie felice, Senatrice della Repubblica,dottore di ricerca, vivo tra scrittura filosofia e azione|http://pbs.twimg.com/profile_images/919558300286554113/gaGETqqQ_normal.jpg|943|5412||False
daliantonio|Profilo Twitter del Senatore Antonio d'Alì. Forza Italia. Rappresento Trapani a Roma.|http://pbs.twimg.com/profile_images/1606045022/antonio-dal_3_normal.jpg|139|399||False
paoladepin|Senatrice XVII Legislatura - Federazione dei Verdi - Mamma, Veneta, donna di sinistra, libera e pensante|http://pbs.twimg.com/profile_images/702774661453619200/VeHlZ8Cb_normal.jpg|539|1617|Treviso - Roma |False
Elena_Fissore|#Senatore della Repubblica.  Già assessore al bilancio, alle attività produttive, ai sistemi informativi e ai lavori pubblici della Città di #Moncalieri.|http://pbs.twimg.com/profile_images/519136715030536192/129aJsxE_normal.jpeg|169|1054||False
Fornaro62|Articolo 1 - MDP Senatore dal marzo 2013 Componente Commissione Difesa e delle bicamerali sul Federalismo fiscale, Vigilanza RAI e commissione Moro|http://pbs.twimg.com/profile_images/708959835358896128/WzeqhBuG_normal.jpg|846|2018||False
VFravezzi|Sindaco di Dro e Senatore della Repubblica per il collegio Vallagarina, Alto-Garda e Giudicarie per UpT, PD e SVP-PATT.|http://pbs.twimg.com/profile_images/3180068145/1b22067c37a2357afe42707c65b7303a_normal.jpeg|90|525||False
SFUCKSIA|Medico del lavoro, eletta al Senato della Repubblica per la XVII Legislatura. Animalista, liberale, garantista. #Semplificazione #Metodo #Merito #Lavoro|http://pbs.twimg.com/profile_images/855054540609073152/vyzj5_Ja_normal.jpg|213|488|Fabriano, Marche|False
sengiacobbe|Senatore della Repubblica eletto nella ripartizione Africa-Asia-Oceania-Antartide. #PD|http://pbs.twimg.com/profile_images/3542741504/688862e2a8b31d4a78809b13b3224df8_normal.jpeg|225|205||False
SteGiannini|Senatrice della Repubblica|http://pbs.twimg.com/profile_images/808994626812133376/dBLtf0d3_normal.jpg|957|2568||True
gibiino_v|Senatore,Pres. Osserv. Parl. Mercato Imm.re,Ufficio Pres.za nazionale F.I.,capogruppo Comm. Trasporti/Telecomunicazioni,Vicepres. Bicamerale Federalismo Fiscale|http://pbs.twimg.com/profile_images/1862646732/GIBIINOFOTO_normal.jpg|1669|4801|Catania / Roma |False
SenGiovanardi|TWITTER UFFICIALE|http://pbs.twimg.com/profile_images/469087438107725824/SBMqoTjj_normal.jpeg|0|3|Senatore della Repubblica|False
GianniGirotto|classe 1967, perito elettronico, laurea in giurisprudenza. Portavoce al Senato per il M5S. Biografia su https://t.co/XXOOABM709|http://pbs.twimg.com/profile_images/758719313582981120/x9vx6bjn_normal.jpg|1482|5849|Italy, 40 Km near Venice|True
GotorMiguel|Storico, Senatore dell'Umbria di Articolo 1 - Movimento democratico e progressista, collaboro con «la Repubblica». Su https://t.co/wdaP3gbghI|http://pbs.twimg.com/profile_images/835713278701670400/WW4LdiS7_normal.jpg|1353|5569|Roma|False
PietroGrasso|Sono stato Magistrato e Procuratore Nazionale Antimafia. Ora Presidente del Senato della Repubblica. https://t.co/k0Mv7sgH3X|http://pbs.twimg.com/profile_images/865103793750331393/UdLAfOng_normal.jpg|854|1439||True
GualdaniMarcell|Senatore della Repubblica Italiana - NCD|http://pbs.twimg.com/profile_images/665672774619406336/NY6xXaUF_normal.jpg|73|13||False
Langella_Pietro|Senatore della Repubblica Italiana XVII legislatura|http://pbs.twimg.com/profile_images/3591961401/35bf0d105baf9f4e81b12c2aaae51a40_normal.jpeg|20|16|Imprenditore|False
Latorrenicola|Senatore del Partito Democratico e presidente della Commissione Difesa|http://pbs.twimg.com/profile_images/2431630450/k42rx0d8woe1j1023ci9_normal.jpeg|235|685|Roma|False
LucioMalan|"La verità è il mezzo di comunicazione più potente. Senatore, Questore del Senato. ""I have sworn upon the altar of God eternal hostility to tyranny"""|http://pbs.twimg.com/profile_images/2794035448/b92c7bf542b23ea642dd31f70cf1990a_normal.jpeg|1766|17931|Italia|False
m_montevecchi|"Portavoce del Movimento 5 Stelle - Senato della Repubblica   Commissione 7a: Cultura e Istruzione | https://t.co/AAsXyOXieY"|http://pbs.twimg.com/profile_images/699531144111460352/vAnSYasn_normal.png|6807|2193||True
MoscardelliCla|In politica dal 1977 nella DC. In Regione Lazio nel 2005 e 2010. Nel 2013 eletto Senatore, milita nel PD. È in commissione Finanze, Antimafia e Giunta Immunita'|http://pbs.twimg.com/profile_images/916534572808056832/FHzznJZ7_normal.jpg|860|1753||False
vado_al_massimo|Vado al Massimo, il blog di Massimo Mucchetti. Giornalista e Senatore Pd.|http://pbs.twimg.com/profile_images/424143199951519744/l_aNdXUS_normal.jpeg|146|1064||False
G_NapolitanoBis|"XI e XII Presidente della Repubblica Italiana
#NapolitanoBis #Quirinale #Governo #Italia"|http://pbs.twimg.com/profile_images/3560426931/22bf657ff791ddfd9216df088ac872d8_normal.jpeg|9|6||False
NenciniPsi|Socialista. Storico. Scrittore. Vice Ministro delle Infrastrutture e dei Trasporti e Segretario del @PartSocialista.|http://pbs.twimg.com/profile_images/632996507973758976/7gGUIIXK_normal.jpg|423|4761|Roma|False
AndreaOlivero|"senatore, viceministro dell'Agricoltura.
Aderisco a DemoS - Democrazia Solidale
http://t.co/BUZQ6lOPnF"|http://pbs.twimg.com/profile_images/1089663887/presidente-img_normal.jpg|354|3706||False
pamela_orr|Senatrice PD|http://pbs.twimg.com/profile_images/806162976847826945/J54LmWqw_normal.jpg|747|2931||False
PAGLIARIG|Senatore della Repubblica, Avvocato, Professore Straordinario di Diritto Amministrativo presso l'Università degli Studi di Parma|http://pbs.twimg.com/profile_images/702903383238299648/g7mRk2UR_normal.jpg|236|1437|Parma|False
panizza_f|Senatore, segretario Partito Autonomista Trentino Tirolese. Membro commissione Agricoltura, vicepresidente interparlamentare per lo Sviluppo della Montagna|http://pbs.twimg.com/profile_images/653915027783725056/HIGD_ZqF_normal.jpg|79|130||False
Am_Parente|Capogruppo Pd della Commissione Lavoro del Senato - Eletta nel Lazio|http://pbs.twimg.com/profile_images/806048262386057216/czU0oKnp_normal.jpg|459|2111||False
BartolomeoPepe|"Senatore della Repubblica 
ambientalista
freevax

https://t.co/wKX6J8WbPi…"|http://pbs.twimg.com/profile_images/469139799853391872/td3tSPt3_normal.jpeg|1046|3788|Italia|False
SergioLoGiudice|Senatore Pd, insegnante di filosofia e storia, attivista per i diritti civili, portavoce di ReteDem|http://pbs.twimg.com/profile_images/378800000771386901/7a7f6fed4178bd62281dfcc27691bb2e_normal.png|759|6877|Bologna|False
sfnlcd|Cittadino Portavoce al Senato|http://pbs.twimg.com/profile_images/854366010140393472/6e2ZyO4p_normal.jpg|133|1319||True
patriziamanas|Senatrice del Partito Democratico in Piemonte - membro della XI Commissione Lavoro e della IV commissione Difesa|http://pbs.twimg.com/profile_images/653656997112508416/l6rSwnaA_normal.jpg|397|1055||False
bmancuso8|Senatore, capogruppo Alternativa Popolare 1' Commissione Affari Costituzionali Senato, tesoriere gruppo Alternativa Popolare Senato|http://pbs.twimg.com/profile_images/558344707819184128/3Q3F3Pqw_normal.jpeg|230|317||False
mandelli_andrea|Senatore della Repubblica Vicepresidente della 5ª Commissione permanente Bilancio Responsabile nazionale Forza Italia dei rapporti con le professioni|http://pbs.twimg.com/profile_images/807343506557698049/M3O-x_a8_normal.jpg|205|2777||False
Mario_Mantovani|Born in the 1960 3 figli (92,95,06) 1 moglie. VP @manageritalia OIV @minambienteIT Parlo di lavoro, economia, politica. Tifo @BfcOfficialPage @patriots @everton|http://pbs.twimg.com/profile_images/851727565140221953/IOSt_L6k_normal.jpg|1803|10272||False
MaranAlessandro|Vicepresidente del gruppo PD del Senato. Eletto nel Friuli Venezia Giulia. Nel febbraio 2015, con i senatori di Scelta Civica, ho aderito al gruppo del PD.|http://pbs.twimg.com/profile_images/668149849116811265/Ccrl6M32_normal.jpg|3787|31479|Gorizia, Italy|False
mauro_m_marino|"Senatore della Repubblica Italiana, Presidente della 6° Commissione Permanente (Finanze e Tesoro)
http://t.co/LUqLNYxDnf"|http://pbs.twimg.com/profile_images/809739176967073792/CGbCb9kK_normal.jpg|393|742||False
Marton_Bruno|Cittadino eletto al Senato con il Movimento 5 Stelle|http://pbs.twimg.com/profile_images/1398915813/600_23085019_normal.jpeg|180|405|Monza|True
matteolialtero|Senatore PdL - Forza Italia|http://pbs.twimg.com/profile_images/728188445596749825/zFAO6EZC_normal.jpg|67|13||False
MarioMauro|Account ufficiale - Senatore di Forza Italia|http://pbs.twimg.com/profile_images/920958705377693696/_kKR4Fam_normal.jpg|989|3025|Milano, Lombardia|False
vilmamoronese|Portavoce M5S al Senato|http://pbs.twimg.com/profile_images/3396572519/cf5cb444cdd5b947526f0faf05fcb084_normal.jpeg|172|11268|Roma/Caserta|True
MariaMussini|Insegnante e ricercatrice storica, rappresento i cittadini in Senato tra i senatori indipendenti del Gruppo Misto dal 15 aprile 2014|http://pbs.twimg.com/profile_images/378800000259066805/303e9235a45553ace9f00e3c16e4b40d_normal.jpeg|74|1645|Reggio Emilia|False
Ale_Mussolini_|Parlamentare Europeo Circoscrizione Italia Centrale|http://pbs.twimg.com/profile_images/460367842177601536/niqZt6BN_normal.jpeg|317|13281||False
paolonak|Senatore della Repubblica. Dirigente Presidenza Consiglio Ministri, esperto di Riforme Istituzionali, intelligence ed analisi strategica. Giornalista.|http://pbs.twimg.com/profile_images/378800000633207941/0a55a1800f24754bf93ee0bba5ba88bc_normal.jpeg|45|312|Roma|False
MaurizioSacconi|Senatore, Presidente della Commissione Lavoro|http://pbs.twimg.com/profile_images/822199991/01285_009_normal.JPG|716|7674|Roma|False
asagge|Segretario comunale, Senatrice, Partito Democratico|http://pbs.twimg.com/profile_images/862055387192864770/2lKKXCqF_normal.jpg|622|1060||False
GCSangalli|Senatore della Repubblica per il Pd, Vicepresidente della Commissione Bilancio del Senato|http://pbs.twimg.com/profile_images/3184624887/9fdbafe154de2d3be89f5fbe389b19da_normal.jpeg|198|587||False
f_scalia|Senatore della Repubblica Italiana con il Partito Democratico per costruire un'#italiaGiusta|http://pbs.twimg.com/profile_images/697195615789391874/F9pPINyF_normal.jpg|523|810||False
loscibo|Cittadino Portavoce M5S al Senato|http://pbs.twimg.com/profile_images/466962690930266114/uolmWvLj_normal.jpeg|723|3246|Piemonte|True
DSCLIPOTI|Senatore di Forza Italia|http://pbs.twimg.com/profile_images/496952874849411073/MFIt2fti_normal.jpeg|204|63|Medico chirurgo|False
SenMSpilabotte|Senatrice della Repubblica, Vicepresidente della commissione lavoro|http://pbs.twimg.com/profile_images/647054420572807168/74L6sZGm_normal.jpg|94|280|Frosinone, Lazio|False
giacomos|50% di politica, 25% di vita vera, 10% di sport (Magica Atalanta), 6% di poesia, 4% di cazzate! Il resto? Noia... - Instagram: gstucchi Snapchat: giacomos|http://pbs.twimg.com/profile_images/2264358243/image_normal.jpg|534|9185|Bèrghem - Bergamo|False
tocciw|Senatore @PdNetwork. Mi occupo di politica, ricerca e urbanistica. Coltivo frutti antichi e antiche passioni per fisica e filosofia.|http://pbs.twimg.com/profile_images/1697223077/P1020112__1__normal.JPG|838|908||True
SalvTomaselli|Senatore,Capogruppo PD Commissione Industria,Componente Commissione Antimafia,orgogliosamente democratico,odio ipocrisia e slealtá.|http://pbs.twimg.com/profile_images/630454136434200576/qfbg3DIH_normal.jpg|526|2554||False
SalvoTorrisii|Senatore della Repubblica di Alternativa Popolare, Presidente Comm. Affari Costituzionali, già deputato e Presidente dell'Ordine degli Avvocati di Catania.|http://pbs.twimg.com/profile_images/581500630277230592/28JJWPPT_normal.jpg|227|697||False
Giulio_Tremonti|Accademico e politico, ha tenuto conferenze nelle principali università del mondo. Oggi è Senatore della Repubblica e membro della Commissione Esteri.|http://pbs.twimg.com/profile_images/912268402907123719/oxMgMd2N_normal.jpg|72|112||False
LucianoUras|Sardo. Senatore #SEL. Per #ripartire dall'istruzione, per il #lavoro al primo posto.|http://pbs.twimg.com/profile_images/3210804886/b3a061270b4799c536663f052ba572be_normal.jpeg|56|89|Sardegna|False
Tetovaccari|Senatore PD, curioso, podista, terremotato e celiaco|http://pbs.twimg.com/profile_images/750268304615411712/4XfJo3kB_normal.jpg|4402|13162|Modena, Emilia Romagna, Italia|False
MValdinosi|Senatrice Pd|http://pbs.twimg.com/profile_images/876439393229262849/TEwPOE1O_normal.jpg|392|511|Cesena - Roma|False
vvattuone|"Senatore PD
Comissione Difesa"|http://pbs.twimg.com/profile_images/2873604475/8e1ef59ac1670188e2e840e87ebe38c6_normal.jpeg|332|37||False
cescverducci|"Ricercatore universitario, Docente di Sociologia dei fenomeni politici all'Università degli Studi di Macerata.Attualmente, Senatore del Partito Democratico."|http://pbs.twimg.com/profile_images/3157545142/e9afe5e1c2b6b54d0fc1e71efac5c1b9_normal.jpeg|1454|940||False
SimonaVicari|Architetto, Senatore della Repubblica, Alternativa Popolare|http://pbs.twimg.com/profile_images/918072540307836929/GDBKG_0M_normal.jpg|955|4845|Palermo|True
raffaele_volpi|Senatore della Lega Nord , capogruppo Commissione sanità e Antimafia,vice presidente del Gruppo Lega Nord.Amo leggere. Vice Presidente juventus club Parlamento|http://pbs.twimg.com/profile_images/3528117229/b71fc017db0b0fa4779d73e8e89fd9a5_normal.jpeg|1928|3739||False
vincenzodanna51|Senatore della Repubblica Italiana XVII legislatura|http://pbs.twimg.com/profile_images/378800000748085134/c2d8f3a986acfc6ad8d394b451a61fcc_normal.jpeg|84|4576|Presidente di FederLab Italia|False
Angela_Donghia|"Senatrice con #Popolari per l'Italia @ItaliaProgetto 
Circoscrizione #Puglia"|http://pbs.twimg.com/profile_images/3149502599/a1f6e5d3c232f1815f396c976d0a81b4_normal.png|55|85||False
michdavico|Docente, senatore autonomista eletto in Piemonte. Commissioni Cultura e Trasporti. Già sottosegretario all'Interno. Un po’ di me nel mio libro Senza Casta|http://pbs.twimg.com/profile_images/831527296989351936/xxkrJcYb_normal.jpg|1326|5900|Piemonte, Italia|False
pepdecr|Senatore del gruppo Misto - Sinistra Italiana, vicepresidente commissione esteri, membro della commissione diritti umani e della commissione antimafia|http://pbs.twimg.com/profile_images/868971019276615681/bNF7zvXF_normal.jpg|2695|1574|Napoli, Campania|False
IsabellaDeMonte|"Eletta al Parlamento Europeo nella circoscrizione Nord-Est.
Membro della Commissione trasporti e turismo."|http://pbs.twimg.com/profile_images/809808999281475584/MyR2wpb6_normal.jpg|1162|3814||False
PetrisDe|Ecologista, Senatrice di SEL, Presidente Gruppo Misto e 'Sinistra Ecologia Liberta'. Laureata in Filosofia, appassionata di agricoltura e romanista.|http://pbs.twimg.com/profile_images/520168895999537152/e9robr74_normal.jpeg|630|2364||False
AntonioDePoli|Senatore della Repubblica Italiana - Questore Anziano #OpenSenato - Partito #Udc @UdcIta  - Segretario Regionale @UdcVeneto|http://pbs.twimg.com/profile_images/912678048297897984/hhV4i4c-_normal.jpg|178|11069|Padova|False
DomenicoDeSiano|"Senatore della Repubblica Italiana @forza_italia 
Coordinatore di @FI_Campania"|http://pbs.twimg.com/profile_images/866655595126022145/80ATZNLL_normal.jpg|193|3806||False
emmedibi|Senatore PD XVII Legislatura|http://pbs.twimg.com/profile_images/868526946623381505/SMOQSY9m_normal.jpg|650|3154|Morbegno|False
bendellavedova|Sottosegretario agli Esteri, europeista e antiproibizionista. #ForzaEuropa! 🇪🇺|http://pbs.twimg.com/profile_images/844499929133453313/uAB4Ihhe_normal.jpg|286|3309||False
AldoDiBiagio|Senatore della Repubblica. Gruppo @iPopolari|http://pbs.twimg.com/profile_images/3161203728/a1ba8b2f8a4f89647e665b7aec4ad5a7_normal.png|1321|4768|Roma|False
UlissediGiacomo|Cardiologo in Politica.|http://pbs.twimg.com/profile_images/2219059942/A__2__normal.jpg|37|2||False
RosaMDiGiorgi|Vice presidente del Senato, PD, ex-assessore all'Educazione del comune di Firenze.|http://pbs.twimg.com/profile_images/834468703660101640/A84fdGua_normal.jpg|1943|3285|Firenze|False
DanielaDonno|Portavoce del Movimento Cinque Stelle al Senato della Repubblica. Vicepresidente Commissione Diritti Umani, Agricoltura.|http://pbs.twimg.com/profile_images/871305635958325248/3lr7ov9V_normal.jpg|1112|2227|Lecce, Puglia|True
Endrizzi_M5S|Cittadino in senato|http://pbs.twimg.com/profile_images/494587512216494080/QFdEsMkU_normal.jpeg|21|14||False
stefanoesposito|Senatore del Partito Democratico|http://pbs.twimg.com/profile_images/914109922194919425/SjGSttXN_normal.jpg|987|14860|torino|False
camillafabbripd|Senatrice marchigiana, presidente della Commissione d'inchiesta infortuni sul lavoro del Senato. Provengo dal mondo delle piccole e medie imprese|http://pbs.twimg.com/profile_images/805819177210617857/6LeXO-GT_normal.jpg|2042|3830|Pesaro|True
fasiolo_laura|Senatrice PD dal 1° luglio 2014 [F.V.G],9ª Commiss.Agricoltura, Comitato Bicamerale Schengen, InchiestaSicurezzaLavoro, InchiestaFemminicidio,  Istruzione suppl|http://pbs.twimg.com/profile_images/496576376162369536/bLWw125m_normal.jpeg|562|1549|Roma|False
EmmaFattorini|Docente di Storia Contemporanea - Senatrice PD componente delle Commissioni: Affari Esteri - Diritti Umani - OSCE|http://pbs.twimg.com/profile_images/378800000866988380/hBSBgVEh_normal.jpeg|403|2441|Roma|False
valeriafedeli|Ministra dell’Istruzione, dell’Università e della Ricerca.|http://pbs.twimg.com/profile_images/867770679969579008/wZF9hTO2_normal.jpg|2552|15594||True
CorradinoMineo||http://pbs.twimg.com/profile_images/3085665027/aca86908f0b266b0e247940c46216c13_normal.jpeg|186|5627||False
DonatellaAlbano||http://pbs.twimg.com/profile_images/3400063033/9a092973468953b7674ccc5e9dbcc55d_normal.jpeg|598|2453||False
lucchese_paolo|non credo nei confini,nelle barriere,ne bandiere.Credo che apparteniamo tutti a un’unica famiglia,che è la famiglia umana. (Vittorio Arrigoni) #FreePalestine|http://pbs.twimg.com/profile_images/748980026293514240/1TycJkaM_normal.jpg|1449|10067||False
PBisinella|La migliore preparazione per domani è fare del tuo meglio oggi.|http://pbs.twimg.com/profile_images/886174823692607488/7rr1WivJ_normal.jpg|124|3700|Verona|False
massimobitonci|Veneto, sposato 2 figli, consigliere comunale già Sindaco di Padova e Cittadella, presidente Liga Veneta, dottore commercialista e Rugbista.|http://pbs.twimg.com/profile_images/643451496/bitonci_1_normal.jpg|781|15923||False
iovotoboccardi|Candidato alla regione Puglia con la lista POPOLO DELLA LIBERTA' con Palese PRESIDENTE|http://pbs.twimg.com/profile_images/697157430/19463_1246041190116_1202001932_30582105_8294197_n_normal.jpg|1|2|Turi|False
fbocchino|Partecipazione, solidarietà, competenza, onestà, trasparenza e bene comune, sono i principi che animano il mio agire. Il loro rispetto è il mio unico vincolo.|http://pbs.twimg.com/profile_images/398284245/eiffel1_normal.jpg|170|1107||False
sandrobondi|Ministro della Cultura - Governo Berlusconi 2008|http://pbs.twimg.com/profile_images/940730679/95600355-3c11-4aaa-b079-0ecd16c991b6_normal.jpg|126|309|Rome|False
LauraBottici|portavoce al Senato per il Movimento 5 Stelle|http://pbs.twimg.com/profile_images/378800000562070948/16711c191c0d1ed860fdfb77ffa75009_normal.jpeg|221|2335|Roma|True
Claudio_Broglia|Senatore Pd XVII° Legislatura - Ex sindaco di Crevalcore (Mo)|http://pbs.twimg.com/profile_images/3723187946/9c06462e32324455e0402bb186b9a2fe_normal.jpeg|130|13||False
filippobubbico|Senatore Art.1 - MDP|http://pbs.twimg.com/profile_images/3070173051/5e497a950d52580f0471f765935ab191_normal.jpeg|933|1237||False
MBuccarella|Cittadino in Parlamento del Movimento 5 Stelle. Commissione Giustizia del Senato (Vicepresidente), membro della Giunta delle elezioni ed immunita' parlamentari.|http://pbs.twimg.com/profile_images/2530804245/image_normal.jpg|548|2108|Roma|True
BUEMIENRICO|Senatore in Commissione Giustizia e Antimafia, Socialista, Imprenditore - A GUARDARE TROPPO IL PASSATO SI PERDE DI VISTA IL FUTURO|http://pbs.twimg.com/profile_images/3750727783/decb8fdfa2ed52f3a1e6a5263c05eded_normal.jpeg|250|3635|Torino, Italy|False
Massimo_Caleo|Orgogliosamente figlio di contadini. Agronomo e Insegnante di Scienze Agrarie, momentaneamente Senatore|http://pbs.twimg.com/profile_images/3175097465/2864cf964ab7b248c93f1f40208fe1d9_normal.jpeg|1656|1108||False
CandianiStefano|Senatore|http://pbs.twimg.com/profile_images/3374440285/d301a6ccc20b958835342f869ef37516_normal.jpeg|346|3911||False
CantiniL|Senatrice PD XVII° Legislatura - Membro delle commissioni Lavori Pubblici e Questioni Regionali - Vigilanza Rai - inchiesta Moby Prince|http://pbs.twimg.com/profile_images/378800000664805630/12bc056983fe231b77d2f0c4833d30b3_normal.jpeg|2003|2242||False
e_cappelletti|portavoce del Movimento 5 Stelle|http://pbs.twimg.com/profile_images/789030330653036545/_tMKEaFL_normal.jpg|72|4990|Senatore della Repubblica|True
FrancoCardiello|Avvocato-Senatore PdL Campania XVII Legislatura|http://pbs.twimg.com/profile_images/3417367497/ce08659788cb711071a57467b68774ce_normal.jpeg|964|67||False
ValeriaCardina6|Senatrice PD|http://pbs.twimg.com/profile_images/835613377347092484/eKvSzXE__normal.jpg|43|646||False
mcasa68|Eletta al Senato della Repubblica Lombardia - M5S fino al 2014 - Ho vissuto in Libia e Algeria 70-80. Seguo Bagnai.|http://pbs.twimg.com/profile_images/712349060817149952/vVPxLWAg_normal.jpg|604|1320|Monza, Lombardia|False
MassimoCassano|Laurea in Scienze Politiche. Senatore della Repubblica, in Forza Italia.|http://pbs.twimg.com/profile_images/567367255684444160/pfuGcOVU_normal.jpeg|2089|3770|Bari|False
BarbaraLezzi|Cittadina eletta al Senato per il M5S|http://pbs.twimg.com/profile_images/430740723886194689/VlThqTvp_normal.jpeg|342|2092|Roma|True
Carlo_Martelli|Portavoce in Senato per il MoVimento5Stelle|http://pbs.twimg.com/profile_images/378800000572246135/cd7ecca0ff08acbe205d03115230b6bf_normal.jpeg|138|9945||True
FinocchiaroAnna|Senatrice Pd, Ministra per i rapporti con il Parlamento.|http://pbs.twimg.com/profile_images/865586838081286144/evVkxaFF_normal.jpg|2220|946||False
gasparripdl|Pdl-Forza Italia vice presidente del Senato|http://pbs.twimg.com/profile_images/813764677952032769/zOJlknOj_normal.jpg|1380|167926||False
NicolaMorra63|M5S Senato, impegnato a promuovere, con il sorriso, una rivoluzione culturale che molti avversano. Ogni tanto stanco, ma finora capace sempre di ripartire.|http://pbs.twimg.com/profile_images/901147738972332032/f1zr0_A6_normal.jpg|304|7574||True
PaolaTavernaM5S|Portavoce M5S eletta al Senato della Repubblica.|http://pbs.twimg.com/profile_images/913904472316932098/Dqfmbv8j_normal.jpg|128|1764|Roma|True
SenatoreMonti|Twitter ufficiale del senatore Mario Monti.|http://pbs.twimg.com/profile_images/448421886775418881/tfaayeoI_normal.jpeg|186|1021||True
Fattorisenato5s|Da marzo 2013 Cittadina 5 stelle in Senato. Attivista del Movimento 5 stelle di Genzano di Roma,attivista nei movimenti acqua|http://pbs.twimg.com/profile_images/840471022667206656/oxBs2eur_normal.jpg|151|1398|Genzano di Roma, Lazio|True
AlbertoAirola|Portavoce del M5S al Senato della Repubblica - Operatore di ripresa telecinematografica|http://pbs.twimg.com/profile_images/647538935393046529/bacAEWYd_normal.jpg|492|6030|Roma|True
g_albertini|Europarlamentare, membro del gruppo del Partito popolare europeo.Sindaco di Milano dal 1997 al 2006.Candidato presidente alle elezioni regionali della Lombardia|http://pbs.twimg.com/profile_images/2830876951/a5f9208fe0ab2b7234e9f733f495d61e_normal.jpeg|75|255||False
amideibart|Senatore della Repubblica|http://pbs.twimg.com/profile_images/712670892749406209/Np8HwNES_normal.jpg|50|2|Loreo, Veneto|False
AracriFrancesco|Senatore di Forza Italia e avvocato - VIII Commissione Trasporti e Lavori pubblici|http://pbs.twimg.com/profile_images/694457438712504320/nVkbxa2V_normal.jpg|1521|2513||False
BrunoAstorre|Senatore del PD. Membro Direzione nazionale PD. Provengo da una scuola che interpreta la politica come strumento, non come fine.|http://pbs.twimg.com/profile_images/808253574908145664/coYr04fP_normal.jpg|175|575||False
LUCIOBARANI|XII° Commissione Affari Sociali dal 21 maggio 2008 - Commissione Parlamentare di inchiesta sugli errori in campo sanitario e sulle cause dei disavanzi sanitari|http://pbs.twimg.com/profile_images/342678632/lucio_barani_normal.jpg|20|0|Italy|False
lor_bat|Democratico e progressista. Segretario commissione difesa Senato, componente delegazione Nato, commissione di inchiesta sulle cause del disastro Moby Prince|http://pbs.twimg.com/profile_images/723112240430387200/8SIWzT8Y_normal.jpg|558|11352|Trieste-Roma A/R|False
alessandrabenci|Senato della Repubblica Italiana IDV - ITALIA dei VALORI (Gruppo Misto ) 11^ Comm. Lavoro e Prev. Sociale|http://pbs.twimg.com/profile_images/625721946236448768/ooc5NyO__normal.jpg|259|3098|Politico ( prof.ne Infermiera)|False
BerniniAM|Avvocato. Prof. di diritto pubblico comparato Università di Bologna. Vice Capogruppo Vicario @forza_italia al Senato|http://pbs.twimg.com/profile_images/921433165465571328/xkDzhXsh_normal.jpg|344|1060||False
OBertorotta|Portavoce M5S al senato|http://pbs.twimg.com/profile_images/3411684138/309e7231088718a85972d3ca74599595_normal.jpeg|155|2242|Catania|True
mtbertuzzi|Senatrice del Partito Democratico.|http://pbs.twimg.com/profile_images/3015754935/d03980d5e4d491055508820c6cc2873a_normal.jpeg|415|677||False
bianco_amedeo|Medico e Senatore della Repubblica. Componente XII Commissione - Igiene e Sanità.|http://pbs.twimg.com/profile_images/611225905978077185/n-ToEtlf_normal.jpg|36|0||False
sen_bianconi|Senatrice - Presidente del Gruppo Area Popolare al Senato - Componente  12^ Commissione Igiene e Sanita'|http://pbs.twimg.com/profile_images/1846022520/00017552_normal.jpg|512|2185||False
LauraBignami1|Fare il politico per me è un mezzo per portare a termine il mio obiettivo, non certamente un fine. Chiunque può fare cose buone e giuste per tutti, chiunque!|http://pbs.twimg.com/profile_images/805336336093904897/o_GVbzra_normal.jpg|633|5141|Roma-Borsano|False
